sku,date,forecast,model,lower_bound,upper_bound
SKU_0137,2024-02-29,2339.33372199183,exponential_smoothing,2140.0233821669312,2538.6440618167285
SKU_0137,2024-03-31,2775.3493052031326,exponential_smoothing,2576.038965378234,2974.6596450280313
SKU_0123,2024-01-31,21089.549993443605,exponential_smoothing,19501.22812223859,22677.87186464862
SKU_0123,2024-02-29,20499.8795090967,exponential_smoothing,18911.557637891685,22088.201380301714
SKU_0123,2024-03-31,24758.436252465242,exponential_smoothing,23170.114381260228,26346.758123670257
SKU_0106,2024-01-31,15350.308204773717,exponential_smoothing,14428.16073426025,16272.455675287185
SKU_0106,2024-02-29,15082.54181834061,exponential_smoothing,14160.394347827141,16004.689288854077
SKU_0106,2024-03-31,17293.594537703597,exponential_smoothing,16371.447067190129,18215.742008217065
SKU_0105,2024-01-31,12204.495568831791,exponential_smoothing,10779.822152220118,13629.168985443464
SKU_0105,2024-02-29,12036.25384840178,exponential_smoothing,10611.580431790107,13460.927265013454
SKU_0105,2024-03-31,12592.487485131014,exponential_smoothing,11167.814068519341,14017.160901742687
SKU_0104,2024-01-31,13507.227591159568,exponential_smoothing,12410.97993701165,14603.475245307485
SKU_0104,2024-02-29,12731.578641327214,exponential_smoothing,11635.330987179297,13827.826295475132
SKU_0104,2024-03-31,13664.158101122395,exponential_smoothing,12567.910446974478,14760.405755270313
SKU_0073,2024-01-31,4039.036185010514,exponential_smoothing,3492.1216172438176,4585.950752777211
SKU_0073,2024-02-29,4564.139179986733,exponential_smoothing,4017.2246122200368,5111.05374775343
SKU_0073,2024-03-31,4976.1375806188025,exponential_smoothing,4429.223012852106,5523.052148385499
SKU_0074,2024-01-31,13678.813401488254,exponential_smoothing,13180.537157073235,14177.089645903274
SKU_0074,2024-02-29,13445.55055344972,exponential_smoothing,12947.274309034701,13943.82679786474
SKU_0074,2024-03-31,15115.049172389887,exponential_smoothing,14616.772927974867,15613.325416804906
SKU_0075,2024-01-31,22099.85089099325,exponential_smoothing,19673.32311640097,24526.37866558553
SKU_0075,2024-02-29,21210.709250609103,exponential_smoothing,18784.181476016824,23637.237025201382
SKU_0075,2024-03-31,20666.763150400548,exponential_smoothing,18240.235375808268,23093.290924992827
SKU_0076,2024-01-31,1607.522965908971,exponential_smoothing,1537.3722951656894,1677.6736366522525
SKU_0076,2024-02-29,1670.9783279605904,exponential_smoothing,1600.8276572173088,1741.128998703872
SKU_0076,2024-03-31,1793.4455380369,exponential_smoothing,1723.2948672936184,1863.5962087801815
SKU_0077,2024-01-31,14612.886115305142,exponential_smoothing,13147.034930147722,16078.737300462562
SKU_0077,2024-02-29,15217.7715385432,exponential_smoothing,13751.92035338578,16683.62272370062
SKU_0077,2024-03-31,16874.241170056717,exponential_smoothing,15408.389984899297,18340.092355214136
SKU_0078,2024-01-31,4989.414580367182,exponential_smoothing,4691.875678893556,5286.953481840807
SKU_0078,2024-02-29,5092.130864766074,exponential_smoothing,4794.591963292449,5389.6697662397
SKU_0078,2024-03-31,5808.26677545269,exponential_smoothing,5510.7278739790645,6105.805676926316
SKU_0079,2024-01-31,7720.896431144742,exponential_smoothing,7369.103573709424,8072.689288580059
SKU_0079,2024-02-29,7934.343172577522,exponential_smoothing,7582.550315142204,8286.13603001284
SKU_0079,2024-03-31,8886.292983967154,exponential_smoothing,8534.500126531837,9238.085841402471
SKU_0080,2024-01-31,9133.400689688691,exponential_smoothing,8660.428871849814,9606.372507527569
SKU_0080,2024-02-29,8135.42911027344,exponential_smoothing,7662.457292434562,8608.400928112318
SKU_0080,2024-03-31,9157.832583734586,exponential_smoothing,8684.860765895708,9630.804401573463
SKU_0081,2024-01-31,17424.4816068922,exponential_smoothing,15344.672525538183,19504.29068824622
SKU_0081,2024-02-29,16171.265282657198,exponential_smoothing,14091.45620130318,18251.074364011216
SKU_0081,2024-03-31,16833.699563097038,exponential_smoothing,14753.89048174302,18913.508644451056
SKU_0082,2024-01-31,8493.191945568478,exponential_smoothing,8164.317866996612,8822.066024140344
SKU_0082,2024-02-29,7937.090138820636,exponential_smoothing,7608.216060248769,8265.964217392502
SKU_0082,2024-03-31,9443.557044806601,exponential_smoothing,9114.682966234735,9772.431123378467
SKU_0083,2024-01-31,13912.31394403119,exponential_smoothing,12811.925184946595,15012.702703115785
SKU_0083,2024-02-29,12919.75846629157,exponential_smoothing,11819.369707206974,14020.147225376168
SKU_0083,2024-03-31,13848.180754861321,exponential_smoothing,12747.791995776726,14948.569513945917
SKU_0084,2024-01-31,9348.443522679798,exponential_smoothing,8719.455906075538,9977.431139284057
SKU_0084,2024-02-29,10185.684301318157,exponential_smoothing,9556.696684713897,10814.671917922416
SKU_0084,2024-03-31,12206.297519015538,exponential_smoothing,11577.309902411278,12835.285135619797
SKU_0085,2024-01-31,3078.055972584492,exponential_smoothing,2855.5383613235626,3300.573583845421
SKU_0085,2024-02-29,3089.6740374637575,exponential_smoothing,2867.1564262028282,3312.1916487246867
SKU_0085,2024-03-31,3725.0993601570253,exponential_smoothing,3502.581748896096,3947.6169714179546
SKU_0086,2024-01-31,8132.184705330635,exponential_smoothing,7424.995965077215,8839.373445584055
SKU_0086,2024-02-29,8554.750854667343,exponential_smoothing,7847.562114413924,9261.939594920763
SKU_0086,2024-03-31,10412.854800490044,exponential_smoothing,9705.666060236625,11120.043540743463
SKU_0087,2024-01-31,7977.492695435291,exponential_smoothing,7516.998282702241,8437.987108168341
SKU_0087,2024-02-29,7012.570828308531,exponential_smoothing,6552.076415575481,7473.065241041581
SKU_0087,2024-03-31,7974.0130968358235,exponential_smoothing,7513.5186841027735,8434.507509568874
SKU_0088,2024-01-31,24145.510129848448,exponential_smoothing,23081.520521334674,25209.49973836222
SKU_0088,2024-02-29,24039.82484303208,exponential_smoothing,22975.835234518305,25103.81445154585
SKU_0088,2024-03-31,28032.175398587733,exponential_smoothing,26968.18579007396,29096.165007101506
SKU_0089,2024-01-31,10250.894618855884,exponential_smoothing,9510.000388611721,10991.788849100047
SKU_0089,2024-02-29,9212.123619487862,exponential_smoothing,8471.2293892437,9953.017849732025
SKU_0089,2024-03-31,10155.52811255115,exponential_smoothing,9414.633882306987,10896.422342795313
SKU_0103,2024-01-31,15878.120565867095,exponential_smoothing,13906.359038868424,17849.882092865766
SKU_0103,2024-02-29,13503.738578516837,exponential_smoothing,11531.977051518166,15475.500105515508
SKU_0103,2024-03-31,15581.456913790093,exponential_smoothing,13609.695386791422,17553.218440788765
SKU_0102,2024-01-31,4652.212871417269,exponential_smoothing,4116.334766967562,5188.090975866975
SKU_0102,2024-02-29,4463.574410290795,exponential_smoothing,3927.696305841089,4999.452514740501
SKU_0102,2024-03-31,5184.679703654915,exponential_smoothing,4648.801599205209,5720.5578081046215
SKU_0101,2024-01-31,13102.451805785868,exponential_smoothing,11881.691309680213,14323.212301891523
SKU_0101,2024-02-29,12984.553905487319,exponential_smoothing,11763.793409381666,14205.314401592972
SKU_0101,2024-03-31,14348.301332778736,exponential_smoothing,13127.54083667308,15569.06182888439
SKU_0100,2024-01-31,13248.295864820595,exponential_smoothing,12479.91945183137,14016.67227780982
SKU_0100,2024-02-29,12059.070237189851,exponential_smoothing,11290.693824200627,12827.446650179076
SKU_0100,2024-03-31,13958.017890013936,exponential_smoothing,13189.641477024712,14726.39430300316
SKU_0099,2024-01-31,8903.483842544185,exponential_smoothing,8292.171935853832,9514.795749234538
SKU_0099,2024-02-29,7232.331775918527,exponential_smoothing,6621.019869228175,7843.643682608878
SKU_0099,2024-03-31,8590.96359457024,exponential_smoothing,7979.6516878798875,9202.275501260592
SKU_0098,2024-01-31,8699.171078114903,exponential_smoothing,8154.439684246625,9243.902471983181
SKU_0098,2024-02-29,8116.162568263865,exponential_smoothing,7571.431174395587,8660.893962132144
SKU_0098,2024-03-31,9180.163775884173,exponential_smoothing,8635.432382015895,9724.895169752452
SKU_0071,2024-01-31,3904.966209477864,exponential_smoothing,3687.4489210564334,4122.483497899295
SKU_0071,2024-02-29,3688.0608422930886,exponential_smoothing,3470.543553871658,3905.5781307145194
SKU_0071,2024-03-31,4052.4413747620883,exponential_smoothing,3834.9240863406576,4269.958663183519
SKU_0097,2024-01-31,12785.627080878994,exponential_smoothing,12187.25326573978,13384.000896018208
SKU_0097,2024-02-29,13310.66680545194,exponential_smoothing,12712.292990312726,13909.040620591153
SKU_0097,2024-03-31,15011.890037699875,exponential_smoothing,14413.516222560662,15610.263852839089
SKU_0095,2024-01-31,12034.106220047284,exponential_smoothing,11559.801941983946,12508.410498110623
SKU_0095,2024-02-29,11651.08193300459,exponential_smoothing,11176.777654941252,12125.38621106793
SKU_0095,2024-03-31,13666.079006976775,exponential_smoothing,13191.774728913437,14140.383285040114
SKU_0094,2024-01-31,9734.341791895677,exponential_smoothing,9185.056389755237,10283.627194036117
SKU_0094,2024-02-29,9705.375977478723,exponential_smoothing,9156.090575338283,10254.661379619163
SKU_0094,2024-03-31,11335.53859793951,exponential_smoothing,10786.25319579907,11884.82400007995
SKU_0093,2024-01-31,8793.834964136862,exponential_smoothing,8309.288087968123,9278.381840305601
SKU_0093,2024-02-29,7777.8146420629655,exponential_smoothing,7293.267765894227,8262.361518231704
SKU_0093,2024-03-31,8158.060955588526,exponential_smoothing,7673.514079419787,8642.607831757265
SKU_0092,2024-01-31,16604.23058483437,exponential_smoothing,14508.768632575242,18699.6925370935
SKU_0092,2024-02-29,12100.176346906539,exponential_smoothing,10004.71439464741,14195.638299165668
SKU_0092,2024-03-31,12522.847010490923,exponential_smoothing,10427.385058231794,14618.308962750052
SKU_0091,2024-01-31,12329.333045912637,exponential_smoothing,11303.529024105219,13355.137067720056
SKU_0091,2024-02-29,11058.013748751651,exponential_smoothing,10032.209726944233,12083.81777055907
SKU_0091,2024-03-31,14010.727966227369,exponential_smoothing,12984.92394441995,15036.531988034787
SKU_0090,2024-01-31,13263.665276844817,exponential_smoothing,12592.895620025223,13934.43493366441
SKU_0090,2024-02-29,13783.883371673313,exponential_smoothing,13113.11371485372,14454.653028492907
SKU_0090,2024-03-31,17152.056904986795,exponential_smoothing,16481.287248167202,17822.82656180639
SKU_0096,2024-01-31,16169.928800127893,exponential_smoothing,15639.4551570281,16700.402443227686
SKU_0096,2024-02-29,16449.83159868764,exponential_smoothing,15919.357955587848,16980.30524178743
SKU_0096,2024-03-31,18507.75585541958,exponential_smoothing,17977.282212319788,19038.22949851937
SKU_0002,2024-01-31,70192.21394637124,exponential_smoothing,54034.71759008541,86349.71030265707
SKU_0002,2024-02-29,73854.01656331672,exponential_smoothing,57696.520207030895,90011.51291960254
SKU_0002,2024-03-31,88986.97545182018,exponential_smoothing,72829.47909553436,105144.471808106
SKU_0138,2022-02-28,115.0,naive,92.46000000000001,137.54
SKU_0138,2022-03-31,115.0,naive,92.46000000000001,137.54
SKU_0138,2022-04-30,115.0,naive,92.46000000000001,137.54
