sku,date,forecast,model,lower_bound,upper_bound
65-867-4029,2024-07-02,40.0,naive,32.16,47.84
65-867-4029,2024-07-03,40.0,naive,32.16,47.84
65-867-4029,2024-07-04,40.0,naive,32.16,47.84
65-867-4029,2024-07-05,40.0,naive,32.16,47.84
54-758-4622,2024-06-06,99.0,naive,79.596,118.404
54-758-4622,2024-06-07,99.0,naive,79.596,118.404
54-758-4622,2024-06-08,99.0,naive,79.596,118.404
54-758-4622,2024-06-09,99.0,naive,79.596,118.404
54-758-4622,2024-06-10,99.0,naive,79.596,118.404
54-758-4622,2024-06-11,99.0,naive,79.596,118.404
54-758-4622,2024-06-12,99.0,naive,79.596,118.404
54-758-4622,2024-06-13,99.0,naive,79.596,118.404
54-758-4622,2024-06-14,99.0,naive,79.596,118.404
54-758-4622,2024-06-15,99.0,naive,79.596,118.404
54-758-4622,2024-06-16,99.0,naive,79.596,118.404
54-758-4622,2024-06-17,99.0,naive,79.596,118.404
54-758-4622,2024-06-18,99.0,naive,79.596,118.404
54-758-4622,2024-06-19,99.0,naive,79.596,118.404
54-758-4622,2024-06-20,99.0,naive,79.596,118.404
54-758-4622,2024-06-21,99.0,naive,79.596,118.404
54-758-4622,2024-06-22,99.0,naive,79.596,118.404
54-758-4622,2024-06-23,99.0,naive,79.596,118.404
54-758-4622,2024-06-24,99.0,naive,79.596,118.404
54-758-4622,2024-06-25,99.0,naive,79.596,118.404
54-758-4622,2024-06-26,99.0,naive,79.596,118.404
54-758-4622,2024-06-27,99.0,naive,79.596,118.404
54-758-4622,2024-06-28,99.0,naive,79.596,118.404
54-758-4622,2024-06-29,99.0,naive,79.596,118.404
54-758-4622,2024-06-30,99.0,naive,79.596,118.404
54-758-4622,2024-07-01,99.0,naive,79.596,118.404
54-758-4622,2024-07-02,99.0,naive,79.596,118.404
54-758-4622,2024-07-03,99.0,naive,79.596,118.404
54-758-4622,2024-07-04,99.0,naive,79.596,118.404
54-758-4622,2024-07-05,99.0,naive,79.596,118.404
84-269-9130,2024-06-06,11.0,naive,8.844,13.156
84-269-9130,2024-06-07,11.0,naive,8.844,13.156
84-269-9130,2024-06-08,11.0,naive,8.844,13.156
84-269-9130,2024-06-09,11.0,naive,8.844,13.156
84-269-9130,2024-06-10,11.0,naive,8.844,13.156
84-269-9130,2024-06-11,11.0,naive,8.844,13.156
84-269-9130,2024-06-12,11.0,naive,8.844,13.156
84-269-9130,2024-06-13,11.0,naive,8.844,13.156
84-269-9130,2024-06-14,11.0,naive,8.844,13.156
84-269-9130,2024-06-15,11.0,naive,8.844,13.156
84-269-9130,2024-06-16,11.0,naive,8.844,13.156
84-269-9130,2024-06-17,11.0,naive,8.844,13.156
84-269-9130,2024-06-18,11.0,naive,8.844,13.156
84-269-9130,2024-06-19,11.0,naive,8.844,13.156
84-269-9130,2024-06-20,11.0,naive,8.844,13.156
84-269-9130,2024-06-21,11.0,naive,8.844,13.156
84-269-9130,2024-06-22,11.0,naive,8.844,13.156
84-269-9130,2024-06-23,11.0,naive,8.844,13.156
84-269-9130,2024-06-24,11.0,naive,8.844,13.156
84-269-9130,2024-06-25,11.0,naive,8.844,13.156
84-269-9130,2024-06-26,11.0,naive,8.844,13.156
84-269-9130,2024-06-27,11.0,naive,8.844,13.156
84-269-9130,2024-06-28,11.0,naive,8.844,13.156
84-269-9130,2024-06-29,11.0,naive,8.844,13.156
84-269-9130,2024-06-30,11.0,naive,8.844,13.156
84-269-9130,2024-07-01,11.0,naive,8.844,13.156
84-269-9130,2024-07-02,11.0,naive,8.844,13.156
84-269-9130,2024-07-03,11.0,naive,8.844,13.156
84-269-9130,2024-07-04,11.0,naive,8.844,13.156
84-269-9130,2024-07-05,11.0,naive,8.844,13.156
80-020-8041,2024-06-07,11.0,naive,8.844,13.156
80-020-8041,2024-06-08,11.0,naive,8.844,13.156
80-020-8041,2024-06-09,11.0,naive,8.844,13.156
80-020-8041,2024-06-10,11.0,naive,8.844,13.156
80-020-8041,2024-06-11,11.0,naive,8.844,13.156
80-020-8041,2024-06-12,11.0,naive,8.844,13.156
80-020-8041,2024-06-13,11.0,naive,8.844,13.156
80-020-8041,2024-06-14,11.0,naive,8.844,13.156
80-020-8041,2024-06-15,11.0,naive,8.844,13.156
80-020-8041,2024-06-16,11.0,naive,8.844,13.156
80-020-8041,2024-06-17,11.0,naive,8.844,13.156
80-020-8041,2024-06-18,11.0,naive,8.844,13.156
80-020-8041,2024-06-19,11.0,naive,8.844,13.156
80-020-8041,2024-06-20,11.0,naive,8.844,13.156
80-020-8041,2024-06-21,11.0,naive,8.844,13.156
80-020-8041,2024-06-22,11.0,naive,8.844,13.156
80-020-8041,2024-06-23,11.0,naive,8.844,13.156
80-020-8041,2024-06-24,11.0,naive,8.844,13.156
80-020-8041,2024-06-25,11.0,naive,8.844,13.156
80-020-8041,2024-06-26,11.0,naive,8.844,13.156
80-020-8041,2024-06-27,11.0,naive,8.844,13.156
80-020-8041,2024-06-28,11.0,naive,8.844,13.156
80-020-8041,2024-06-29,11.0,naive,8.844,13.156
80-020-8041,2024-06-30,11.0,naive,8.844,13.156
80-020-8041,2024-07-01,11.0,naive,8.844,13.156
80-020-8041,2024-07-02,11.0,naive,8.844,13.156
80-020-8041,2024-07-03,11.0,naive,8.844,13.156
80-020-8041,2024-07-04,11.0,naive,8.844,13.156
80-020-8041,2024-07-05,11.0,naive,8.844,13.156
80-020-8041,2024-07-06,11.0,naive,8.844,13.156
24-571-1080,2024-06-08,60.0,naive,48.24,71.76
24-571-1080,2024-06-09,60.0,naive,48.24,71.76
24-571-1080,2024-06-10,60.0,naive,48.24,71.76
24-571-1080,2024-06-11,60.0,naive,48.24,71.76
24-571-1080,2024-06-12,60.0,naive,48.24,71.76
24-571-1080,2024-06-13,60.0,naive,48.24,71.76
24-571-1080,2024-06-14,60.0,naive,48.24,71.76
24-571-1080,2024-06-15,60.0,naive,48.24,71.76
24-571-1080,2024-06-16,60.0,naive,48.24,71.76
24-571-1080,2024-06-17,60.0,naive,48.24,71.76
24-571-1080,2024-06-18,60.0,naive,48.24,71.76
24-571-1080,2024-06-19,60.0,naive,48.24,71.76
24-571-1080,2024-06-20,60.0,naive,48.24,71.76
24-571-1080,2024-06-21,60.0,naive,48.24,71.76
24-571-1080,2024-06-22,60.0,naive,48.24,71.76
24-571-1080,2024-06-23,60.0,naive,48.24,71.76
24-571-1080,2024-06-24,60.0,naive,48.24,71.76
24-571-1080,2024-06-25,60.0,naive,48.24,71.76
24-571-1080,2024-06-26,60.0,naive,48.24,71.76
24-571-1080,2024-06-27,60.0,naive,48.24,71.76
24-571-1080,2024-06-28,60.0,naive,48.24,71.76
24-571-1080,2024-06-29,60.0,naive,48.24,71.76
24-571-1080,2024-06-30,60.0,naive,48.24,71.76
24-571-1080,2024-07-01,60.0,naive,48.24,71.76
24-571-1080,2024-07-02,60.0,naive,48.24,71.76
24-571-1080,2024-07-03,60.0,naive,48.24,71.76
24-571-1080,2024-07-04,60.0,naive,48.24,71.76
24-571-1080,2024-07-05,60.0,naive,48.24,71.76
24-571-1080,2024-07-06,60.0,naive,48.24,71.76
24-571-1080,2024-07-07,60.0,naive,48.24,71.76
91-417-0366,2024-06-08,25.0,naive,20.1,29.9
91-417-0366,2024-06-09,25.0,naive,20.1,29.9
91-417-0366,2024-06-10,25.0,naive,20.1,29.9
91-417-0366,2024-06-11,25.0,naive,20.1,29.9
91-417-0366,2024-06-12,25.0,naive,20.1,29.9
91-417-0366,2024-06-13,25.0,naive,20.1,29.9
91-417-0366,2024-06-14,25.0,naive,20.1,29.9
91-417-0366,2024-06-15,25.0,naive,20.1,29.9
91-417-0366,2024-06-16,25.0,naive,20.1,29.9
91-417-0366,2024-06-17,25.0,naive,20.1,29.9
91-417-0366,2024-06-18,25.0,naive,20.1,29.9
91-417-0366,2024-06-19,25.0,naive,20.1,29.9
91-417-0366,2024-06-20,25.0,naive,20.1,29.9
91-417-0366,2024-06-21,25.0,naive,20.1,29.9
91-417-0366,2024-06-22,25.0,naive,20.1,29.9
91-417-0366,2024-06-23,25.0,naive,20.1,29.9
91-417-0366,2024-06-24,25.0,naive,20.1,29.9
91-417-0366,2024-06-25,25.0,naive,20.1,29.9
91-417-0366,2024-06-26,25.0,naive,20.1,29.9
91-417-0366,2024-06-27,25.0,naive,20.1,29.9
91-417-0366,2024-06-28,25.0,naive,20.1,29.9
91-417-0366,2024-06-29,25.0,naive,20.1,29.9
91-417-0366,2024-06-30,25.0,naive,20.1,29.9
91-417-0366,2024-07-01,25.0,naive,20.1,29.9
91-417-0366,2024-07-02,25.0,naive,20.1,29.9
91-417-0366,2024-07-03,25.0,naive,20.1,29.9
91-417-0366,2024-07-04,25.0,naive,20.1,29.9
91-417-0366,2024-07-05,25.0,naive,20.1,29.9
91-417-0366,2024-07-06,25.0,naive,20.1,29.9
91-417-0366,2024-07-07,25.0,naive,20.1,29.9
02-888-9412,2024-06-09,95.0,naive,76.38,113.62
02-888-9412,2024-06-10,95.0,naive,76.38,113.62
02-888-9412,2024-06-11,95.0,naive,76.38,113.62
02-888-9412,2024-06-12,95.0,naive,76.38,113.62
02-888-9412,2024-06-13,95.0,naive,76.38,113.62
02-888-9412,2024-06-14,95.0,naive,76.38,113.62
02-888-9412,2024-06-15,95.0,naive,76.38,113.62
02-888-9412,2024-06-16,95.0,naive,76.38,113.62
02-888-9412,2024-06-17,95.0,naive,76.38,113.62
02-888-9412,2024-06-18,95.0,naive,76.38,113.62
02-888-9412,2024-06-19,95.0,naive,76.38,113.62
02-888-9412,2024-06-20,95.0,naive,76.38,113.62
02-888-9412,2024-06-21,95.0,naive,76.38,113.62
02-888-9412,2024-06-22,95.0,naive,76.38,113.62
02-888-9412,2024-06-23,95.0,naive,76.38,113.62
02-888-9412,2024-06-24,95.0,naive,76.38,113.62
02-888-9412,2024-06-25,95.0,naive,76.38,113.62
02-888-9412,2024-06-26,95.0,naive,76.38,113.62
02-888-9412,2024-06-27,95.0,naive,76.38,113.62
02-888-9412,2024-06-28,95.0,naive,76.38,113.62
02-888-9412,2024-06-29,95.0,naive,76.38,113.62
02-888-9412,2024-06-30,95.0,naive,76.38,113.62
02-888-9412,2024-07-01,95.0,naive,76.38,113.62
02-888-9412,2024-07-02,95.0,naive,76.38,113.62
02-888-9412,2024-07-03,95.0,naive,76.38,113.62
02-888-9412,2024-07-04,95.0,naive,76.38,113.62
02-888-9412,2024-07-05,95.0,naive,76.38,113.62
02-888-9412,2024-07-06,95.0,naive,76.38,113.62
02-888-9412,2024-07-07,95.0,naive,76.38,113.62
02-888-9412,2024-07-08,95.0,naive,76.38,113.62
80-658-6456,2024-06-09,84.0,naive,67.536,100.464
80-658-6456,2024-06-10,84.0,naive,67.536,100.464
80-658-6456,2024-06-11,84.0,naive,67.536,100.464
80-658-6456,2024-06-12,84.0,naive,67.536,100.464
80-658-6456,2024-06-13,84.0,naive,67.536,100.464
80-658-6456,2024-06-14,84.0,naive,67.536,100.464
80-658-6456,2024-06-15,84.0,naive,67.536,100.464
80-658-6456,2024-06-16,84.0,naive,67.536,100.464
80-658-6456,2024-06-17,84.0,naive,67.536,100.464
80-658-6456,2024-06-18,84.0,naive,67.536,100.464
80-658-6456,2024-06-19,84.0,naive,67.536,100.464
80-658-6456,2024-06-20,84.0,naive,67.536,100.464
80-658-6456,2024-06-21,84.0,naive,67.536,100.464
80-658-6456,2024-06-22,84.0,naive,67.536,100.464
80-658-6456,2024-06-23,84.0,naive,67.536,100.464
80-658-6456,2024-06-24,84.0,naive,67.536,100.464
80-658-6456,2024-06-25,84.0,naive,67.536,100.464
80-658-6456,2024-06-26,84.0,naive,67.536,100.464
80-658-6456,2024-06-27,84.0,naive,67.536,100.464
80-658-6456,2024-06-28,84.0,naive,67.536,100.464
80-658-6456,2024-06-29,84.0,naive,67.536,100.464
80-658-6456,2024-06-30,84.0,naive,67.536,100.464
80-658-6456,2024-07-01,84.0,naive,67.536,100.464
80-658-6456,2024-07-02,84.0,naive,67.536,100.464
80-658-6456,2024-07-03,84.0,naive,67.536,100.464
80-658-6456,2024-07-04,84.0,naive,67.536,100.464
80-658-6456,2024-07-05,84.0,naive,67.536,100.464
80-658-6456,2024-07-06,84.0,naive,67.536,100.464
80-658-6456,2024-07-07,84.0,naive,67.536,100.464
80-658-6456,2024-07-08,84.0,naive,67.536,100.464
47-554-5780,2024-06-10,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-11,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-12,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-13,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-14,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-15,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-16,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-17,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-18,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-19,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-20,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-21,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-22,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-23,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-24,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-25,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-26,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-27,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-28,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-29,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-06-30,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-01,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-02,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-03,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-04,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-05,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-06,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-07,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-08,93.0,naive,74.77199999999999,111.22800000000001
47-554-5780,2024-07-09,93.0,naive,74.77199999999999,111.22800000000001
21-013-3508,2024-06-10,12.0,naive,9.648,14.352
21-013-3508,2024-06-11,12.0,naive,9.648,14.352
21-013-3508,2024-06-12,12.0,naive,9.648,14.352
21-013-3508,2024-06-13,12.0,naive,9.648,14.352
21-013-3508,2024-06-14,12.0,naive,9.648,14.352
21-013-3508,2024-06-15,12.0,naive,9.648,14.352
21-013-3508,2024-06-16,12.0,naive,9.648,14.352
21-013-3508,2024-06-17,12.0,naive,9.648,14.352
21-013-3508,2024-06-18,12.0,naive,9.648,14.352
21-013-3508,2024-06-19,12.0,naive,9.648,14.352
21-013-3508,2024-06-20,12.0,naive,9.648,14.352
21-013-3508,2024-06-21,12.0,naive,9.648,14.352
21-013-3508,2024-06-22,12.0,naive,9.648,14.352
21-013-3508,2024-06-23,12.0,naive,9.648,14.352
21-013-3508,2024-06-24,12.0,naive,9.648,14.352
21-013-3508,2024-06-25,12.0,naive,9.648,14.352
21-013-3508,2024-06-26,12.0,naive,9.648,14.352
21-013-3508,2024-06-27,12.0,naive,9.648,14.352
21-013-3508,2024-06-28,12.0,naive,9.648,14.352
21-013-3508,2024-06-29,12.0,naive,9.648,14.352
21-013-3508,2024-06-30,12.0,naive,9.648,14.352
21-013-3508,2024-07-01,12.0,naive,9.648,14.352
21-013-3508,2024-07-02,12.0,naive,9.648,14.352
21-013-3508,2024-07-03,12.0,naive,9.648,14.352
21-013-3508,2024-07-04,12.0,naive,9.648,14.352
21-013-3508,2024-07-05,12.0,naive,9.648,14.352
21-013-3508,2024-07-06,12.0,naive,9.648,14.352
21-013-3508,2024-07-07,12.0,naive,9.648,14.352
21-013-3508,2024-07-08,12.0,naive,9.648,14.352
21-013-3508,2024-07-09,12.0,naive,9.648,14.352
39-913-2999,2024-06-10,23.0,naive,18.492,27.508
39-913-2999,2024-06-11,23.0,naive,18.492,27.508
39-913-2999,2024-06-12,23.0,naive,18.492,27.508
39-913-2999,2024-06-13,23.0,naive,18.492,27.508
39-913-2999,2024-06-14,23.0,naive,18.492,27.508
39-913-2999,2024-06-15,23.0,naive,18.492,27.508
39-913-2999,2024-06-16,23.0,naive,18.492,27.508
39-913-2999,2024-06-17,23.0,naive,18.492,27.508
39-913-2999,2024-06-18,23.0,naive,18.492,27.508
39-913-2999,2024-06-19,23.0,naive,18.492,27.508
39-913-2999,2024-06-20,23.0,naive,18.492,27.508
39-913-2999,2024-06-21,23.0,naive,18.492,27.508
39-913-2999,2024-06-22,23.0,naive,18.492,27.508
39-913-2999,2024-06-23,23.0,naive,18.492,27.508
39-913-2999,2024-06-24,23.0,naive,18.492,27.508
39-913-2999,2024-06-25,23.0,naive,18.492,27.508
39-913-2999,2024-06-26,23.0,naive,18.492,27.508
39-913-2999,2024-06-27,23.0,naive,18.492,27.508
39-913-2999,2024-06-28,23.0,naive,18.492,27.508
39-913-2999,2024-06-29,23.0,naive,18.492,27.508
39-913-2999,2024-06-30,23.0,naive,18.492,27.508
39-913-2999,2024-07-01,23.0,naive,18.492,27.508
39-913-2999,2024-07-02,23.0,naive,18.492,27.508
39-913-2999,2024-07-03,23.0,naive,18.492,27.508
39-913-2999,2024-07-04,23.0,naive,18.492,27.508
39-913-2999,2024-07-05,23.0,naive,18.492,27.508
39-913-2999,2024-07-06,23.0,naive,18.492,27.508
39-913-2999,2024-07-07,23.0,naive,18.492,27.508
39-913-2999,2024-07-08,23.0,naive,18.492,27.508
39-913-2999,2024-07-09,23.0,naive,18.492,27.508
02-559-8196,2024-06-11,61.0,naive,49.044,72.956
02-559-8196,2024-06-12,61.0,naive,49.044,72.956
02-559-8196,2024-06-13,61.0,naive,49.044,72.956
02-559-8196,2024-06-14,61.0,naive,49.044,72.956
02-559-8196,2024-06-15,61.0,naive,49.044,72.956
02-559-8196,2024-06-16,61.0,naive,49.044,72.956
02-559-8196,2024-06-17,61.0,naive,49.044,72.956
02-559-8196,2024-06-18,61.0,naive,49.044,72.956
02-559-8196,2024-06-19,61.0,naive,49.044,72.956
02-559-8196,2024-06-20,61.0,naive,49.044,72.956
02-559-8196,2024-06-21,61.0,naive,49.044,72.956
02-559-8196,2024-06-22,61.0,naive,49.044,72.956
02-559-8196,2024-06-23,61.0,naive,49.044,72.956
02-559-8196,2024-06-24,61.0,naive,49.044,72.956
02-559-8196,2024-06-25,61.0,naive,49.044,72.956
02-559-8196,2024-06-26,61.0,naive,49.044,72.956
02-559-8196,2024-06-27,61.0,naive,49.044,72.956
02-559-8196,2024-06-28,61.0,naive,49.044,72.956
02-559-8196,2024-06-29,61.0,naive,49.044,72.956
02-559-8196,2024-06-30,61.0,naive,49.044,72.956
02-559-8196,2024-07-01,61.0,naive,49.044,72.956
02-559-8196,2024-07-02,61.0,naive,49.044,72.956
02-559-8196,2024-07-03,61.0,naive,49.044,72.956
02-559-8196,2024-07-04,61.0,naive,49.044,72.956
02-559-8196,2024-07-05,61.0,naive,49.044,72.956
02-559-8196,2024-07-06,61.0,naive,49.044,72.956
02-559-8196,2024-07-07,61.0,naive,49.044,72.956
02-559-8196,2024-07-08,61.0,naive,49.044,72.956
02-559-8196,2024-07-09,61.0,naive,49.044,72.956
02-559-8196,2024-07-10,61.0,naive,49.044,72.956
13-900-9016,2024-06-11,89.0,naive,71.556,106.444
13-900-9016,2024-06-12,89.0,naive,71.556,106.444
13-900-9016,2024-06-13,89.0,naive,71.556,106.444
13-900-9016,2024-06-14,89.0,naive,71.556,106.444
13-900-9016,2024-06-15,89.0,naive,71.556,106.444
13-900-9016,2024-06-16,89.0,naive,71.556,106.444
13-900-9016,2024-06-17,89.0,naive,71.556,106.444
13-900-9016,2024-06-18,89.0,naive,71.556,106.444
13-900-9016,2024-06-19,89.0,naive,71.556,106.444
13-900-9016,2024-06-20,89.0,naive,71.556,106.444
13-900-9016,2024-06-21,89.0,naive,71.556,106.444
13-900-9016,2024-06-22,89.0,naive,71.556,106.444
13-900-9016,2024-06-23,89.0,naive,71.556,106.444
13-900-9016,2024-06-24,89.0,naive,71.556,106.444
13-900-9016,2024-06-25,89.0,naive,71.556,106.444
13-900-9016,2024-06-26,89.0,naive,71.556,106.444
13-900-9016,2024-06-27,89.0,naive,71.556,106.444
13-900-9016,2024-06-28,89.0,naive,71.556,106.444
13-900-9016,2024-06-29,89.0,naive,71.556,106.444
13-900-9016,2024-06-30,89.0,naive,71.556,106.444
13-900-9016,2024-07-01,89.0,naive,71.556,106.444
13-900-9016,2024-07-02,89.0,naive,71.556,106.444
13-900-9016,2024-07-03,89.0,naive,71.556,106.444
13-900-9016,2024-07-04,89.0,naive,71.556,106.444
13-900-9016,2024-07-05,89.0,naive,71.556,106.444
13-900-9016,2024-07-06,89.0,naive,71.556,106.444
13-900-9016,2024-07-07,89.0,naive,71.556,106.444
13-900-9016,2024-07-08,89.0,naive,71.556,106.444
13-900-9016,2024-07-09,89.0,naive,71.556,106.444
13-900-9016,2024-07-10,89.0,naive,71.556,106.444
86-692-2312,2024-06-12,30.0,naive,24.12,35.88
86-692-2312,2024-06-13,30.0,naive,24.12,35.88
86-692-2312,2024-06-14,30.0,naive,24.12,35.88
86-692-2312,2024-06-15,30.0,naive,24.12,35.88
86-692-2312,2024-06-16,30.0,naive,24.12,35.88
86-692-2312,2024-06-17,30.0,naive,24.12,35.88
86-692-2312,2024-06-18,30.0,naive,24.12,35.88
86-692-2312,2024-06-19,30.0,naive,24.12,35.88
86-692-2312,2024-06-20,30.0,naive,24.12,35.88
86-692-2312,2024-06-21,30.0,naive,24.12,35.88
86-692-2312,2024-06-22,30.0,naive,24.12,35.88
86-692-2312,2024-06-23,30.0,naive,24.12,35.88
86-692-2312,2024-06-24,30.0,naive,24.12,35.88
86-692-2312,2024-06-25,30.0,naive,24.12,35.88
86-692-2312,2024-06-26,30.0,naive,24.12,35.88
86-692-2312,2024-06-27,30.0,naive,24.12,35.88
86-692-2312,2024-06-28,30.0,naive,24.12,35.88
86-692-2312,2024-06-29,30.0,naive,24.12,35.88
86-692-2312,2024-06-30,30.0,naive,24.12,35.88
86-692-2312,2024-07-01,30.0,naive,24.12,35.88
86-692-2312,2024-07-02,30.0,naive,24.12,35.88
86-692-2312,2024-07-03,30.0,naive,24.12,35.88
86-692-2312,2024-07-04,30.0,naive,24.12,35.88
86-692-2312,2024-07-05,30.0,naive,24.12,35.88
86-692-2312,2024-07-06,30.0,naive,24.12,35.88
86-692-2312,2024-07-07,30.0,naive,24.12,35.88
86-692-2312,2024-07-08,30.0,naive,24.12,35.88
86-692-2312,2024-07-09,30.0,naive,24.12,35.88
86-692-2312,2024-07-10,30.0,naive,24.12,35.88
86-692-2312,2024-07-11,30.0,naive,24.12,35.88
21-718-6746,2024-06-12,16.0,naive,12.864,19.136
21-718-6746,2024-06-13,16.0,naive,12.864,19.136
21-718-6746,2024-06-14,16.0,naive,12.864,19.136
21-718-6746,2024-06-15,16.0,naive,12.864,19.136
21-718-6746,2024-06-16,16.0,naive,12.864,19.136
21-718-6746,2024-06-17,16.0,naive,12.864,19.136
21-718-6746,2024-06-18,16.0,naive,12.864,19.136
21-718-6746,2024-06-19,16.0,naive,12.864,19.136
21-718-6746,2024-06-20,16.0,naive,12.864,19.136
21-718-6746,2024-06-21,16.0,naive,12.864,19.136
21-718-6746,2024-06-22,16.0,naive,12.864,19.136
21-718-6746,2024-06-23,16.0,naive,12.864,19.136
21-718-6746,2024-06-24,16.0,naive,12.864,19.136
21-718-6746,2024-06-25,16.0,naive,12.864,19.136
21-718-6746,2024-06-26,16.0,naive,12.864,19.136
21-718-6746,2024-06-27,16.0,naive,12.864,19.136
21-718-6746,2024-06-28,16.0,naive,12.864,19.136
21-718-6746,2024-06-29,16.0,naive,12.864,19.136
21-718-6746,2024-06-30,16.0,naive,12.864,19.136
21-718-6746,2024-07-01,16.0,naive,12.864,19.136
21-718-6746,2024-07-02,16.0,naive,12.864,19.136
21-718-6746,2024-07-03,16.0,naive,12.864,19.136
21-718-6746,2024-07-04,16.0,naive,12.864,19.136
21-718-6746,2024-07-05,16.0,naive,12.864,19.136
21-718-6746,2024-07-06,16.0,naive,12.864,19.136
21-718-6746,2024-07-07,16.0,naive,12.864,19.136
21-718-6746,2024-07-08,16.0,naive,12.864,19.136
21-718-6746,2024-07-09,16.0,naive,12.864,19.136
21-718-6746,2024-07-10,16.0,naive,12.864,19.136
21-718-6746,2024-07-11,16.0,naive,12.864,19.136
29-823-6004,2024-06-12,52.0,naive,41.808,62.192
29-823-6004,2024-06-13,52.0,naive,41.808,62.192
29-823-6004,2024-06-14,52.0,naive,41.808,62.192
29-823-6004,2024-06-15,52.0,naive,41.808,62.192
29-823-6004,2024-06-16,52.0,naive,41.808,62.192
29-823-6004,2024-06-17,52.0,naive,41.808,62.192
29-823-6004,2024-06-18,52.0,naive,41.808,62.192
29-823-6004,2024-06-19,52.0,naive,41.808,62.192
29-823-6004,2024-06-20,52.0,naive,41.808,62.192
29-823-6004,2024-06-21,52.0,naive,41.808,62.192
29-823-6004,2024-06-22,52.0,naive,41.808,62.192
29-823-6004,2024-06-23,52.0,naive,41.808,62.192
29-823-6004,2024-06-24,52.0,naive,41.808,62.192
29-823-6004,2024-06-25,52.0,naive,41.808,62.192
29-823-6004,2024-06-26,52.0,naive,41.808,62.192
29-823-6004,2024-06-27,52.0,naive,41.808,62.192
29-823-6004,2024-06-28,52.0,naive,41.808,62.192
29-823-6004,2024-06-29,52.0,naive,41.808,62.192
29-823-6004,2024-06-30,52.0,naive,41.808,62.192
29-823-6004,2024-07-01,52.0,naive,41.808,62.192
29-823-6004,2024-07-02,52.0,naive,41.808,62.192
29-823-6004,2024-07-03,52.0,naive,41.808,62.192
29-823-6004,2024-07-04,52.0,naive,41.808,62.192
29-823-6004,2024-07-05,52.0,naive,41.808,62.192
29-823-6004,2024-07-06,52.0,naive,41.808,62.192
29-823-6004,2024-07-07,52.0,naive,41.808,62.192
29-823-6004,2024-07-08,52.0,naive,41.808,62.192
29-823-6004,2024-07-09,52.0,naive,41.808,62.192
29-823-6004,2024-07-10,52.0,naive,41.808,62.192
29-823-6004,2024-07-11,52.0,naive,41.808,62.192
11-745-3025,2024-06-12,15.0,naive,12.06,17.94
11-745-3025,2024-06-13,15.0,naive,12.06,17.94
11-745-3025,2024-06-14,15.0,naive,12.06,17.94
11-745-3025,2024-06-15,15.0,naive,12.06,17.94
11-745-3025,2024-06-16,15.0,naive,12.06,17.94
11-745-3025,2024-06-17,15.0,naive,12.06,17.94
11-745-3025,2024-06-18,15.0,naive,12.06,17.94
11-745-3025,2024-06-19,15.0,naive,12.06,17.94
11-745-3025,2024-06-20,15.0,naive,12.06,17.94
11-745-3025,2024-06-21,15.0,naive,12.06,17.94
11-745-3025,2024-06-22,15.0,naive,12.06,17.94
11-745-3025,2024-06-23,15.0,naive,12.06,17.94
11-745-3025,2024-06-24,15.0,naive,12.06,17.94
11-745-3025,2024-06-25,15.0,naive,12.06,17.94
11-745-3025,2024-06-26,15.0,naive,12.06,17.94
11-745-3025,2024-06-27,15.0,naive,12.06,17.94
11-745-3025,2024-06-28,15.0,naive,12.06,17.94
11-745-3025,2024-06-29,15.0,naive,12.06,17.94
11-745-3025,2024-06-30,15.0,naive,12.06,17.94
